"id","fqdn/ip","port","severity","finding","cve","cwe"
"BREACH","www.budget.gouv.fr/46.105.199.81","443","MEDIUM","potentially VULNERABLE, br gzip HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","www.budget.gouv.fr/46.105.199.81","443","OK","supported","",""
"SWEET32","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","www.budget.gouv.fr/46.105.199.81","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=784AE033275D9757BB599038515707A19512B6A2EA7E95D5632810A60B2BEFD3","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM-common_primes","www.budget.gouv.fr/46.105.199.81","443","INFO","HAProxy","CVE-2015-4000","CWE-310"
"LOGJAM","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"BEAST_CBC_TLS1","www.budget.gouv.fr/46.105.199.81","443","MEDIUM","ECDHE-RSA-AES128-SHA ECDHE-RSA-AES256-SHA DHE-RSA-AES128-SHA DHE-RSA-AES256-SHA AES128-SHA AES256-SHA","CVE-2011-3389","CWE-20"
"BEAST","www.budget.gouv.fr/46.105.199.81","443","LOW","VULNERABLE -- but also supports higher protocols  TLSv1.1 TLSv1.2 (likely mitigated)","CVE-2011-3389","CWE-20"
"LUCKY13","www.budget.gouv.fr/46.105.199.81","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","www.budget.gouv.fr/46.105.199.81","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_60","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_81","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_90","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_11","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_12","www.budget.gouv.fr/46.105.199.81","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
